context,endings,response_raw,predicted_index,true_label,correct
Several people are seen drilling holes into the ice while looking down and speaking to the camera. Many pictures are shown of the people fishing as well as pulling fish out of a hole. more people,"['are seen swimming around in the lake and the men speak to the camera.', 'are seen having their pictures taken and speaking to the camera while water flows all around them.', 'sit by the holes and continue to pull out fish.', 'are seen drilling holes as well as swimming around in the water.']",2,2.0,2,True
An older women is shown sitting on a front step putting socks on with a small dog standing near her. she,"['goes back and forth putting on socks near the dog.', 'jumps up and down grabbing her socks rubbing on the dog from time to time.', 'then puts her shoe on the foot and the dog looks off into the distance.', 'brushes and walks with the dog very close.']",3,3.0,2,False
A young man plays violin while wearing headsets. then,"[', the male hits the violin just once, get the pitch.', ', the young man stops playing and pass on front a row of drummers.', ', the young man finish playing and take off the headsets.', ', the young man stands up to demonstrate how to play, after he plays in stairs.']",2,2.0,2,True
A female basketball coach is seen instructing a group of girl basketball players who are standing in line on a basketball court. the first girl,"['walks across the court with the ball and keeps walking then pulling the girls to the other side of the court and the girls begin playing volleyball rhythmically rolling on the floor as the coach helps them follow how to properly do things.', 'line up and stand behind a dummy dummy.', 'trying to get the ball to go far past the basket and hit it back towards the basket while her coach continues teaching her.', 'passes to another coach and then runs to the net and takes a layup.']",2,2.0,3,False
A group of people are in a house. a man,"['is holding cored soap in his hand as he washes with a bottle.', 'is mopping the floor with a mop.', 'is shown wearing skis as he talks about areas he will like to ski on.', 'uses a paintball gun on his child.']",2,2.0,1,False
A group of people are in a house. A man is mopping the floor with a mop. another boy,"['attempts to walk through where he is mopping.', 'is mopping a floor while blindfolded.', 'is standing next to a man scrubbing the floor.', 'walks behind him and sets the mop down.']",2,2.0,0,False
A man is mopping the floor with a mop. Another boy attempts to walk through where he is mopping. the man,"['takes a bucket, large hose and goes in the sink with it.', 'puts his foot down and walks away.', 'takes a drink of beer and complains to the camera.', 'walks around the mopping area.']",3,3.0,2,False
Another boy attempts to walk through where he is mopping. The man takes a drink of beer and complains to the camera. he,"['gets back in the raft to go back to the store.', 'continues to mop mopping the floor.', 'mops through the room in between the people.', 'continues scrubbing the mop with another spray and the boy walks back.']",3,3.0,2,False
A small boy wearing a blue and yellow hoodie and gray sweat pants in standing in an outdoor tennis court. he,"['then jumps onto a tennis ball that is positioned in between a set of net and a larger setting of tables on which are arranged various rackets and vegetables as well as various sticks.', 'is lifting a ball over his head to throw it at a birdie on a long wooden table in front of him.', 'lobs the ball back and forth onto the court then puts his hand down to record between his legs to record more practice kicks.', 'is holding a blue racket as he bounces the yellow and orange tennis ball on the court.']",2,2.0,3,False
A small boy wearing a blue and yellow hoodie and gray sweat pants in standing in an outdoor tennis court. He is holding a blue racket as he bounces the yellow and orange tennis ball on the court. he,"['starts with his first serve where the ball hits the net.', 'continues bouncing the yellow haired ball back and forth while looking out over the court passing the ball to one of the players.', 'bounces and throws the ball evenly evenly to continue the game of tennis against the two balls.', 'bounces it and does several different things to hit it.']",2,2.0,0,False
"He starts with his first serve where the ball hits the net. Then he takes another ball, bounces it and serves again. the ball","['returns with a third serve.', 'bounces again and hits the net multiple times.', 'goes over the net and falls on the other side of the court.', 'comes back to him without touching the net.']",3,3.0,2,False
We see a golden title on a black screen. a man,"['is waxing a small black horse as rolls his croquet stick.', 'is playing a harmonica as arrows point to numbers above him.', 'is wearing scuba gear in a hole in the ice at lake hriton.', 'is on a slack line and is pushed down it.']",2,2.0,1,False
A shot of a cyclist is shown and then it cuts back to the same man in white speaking. a woman,"['shows a strap on and checks it out.', 'is shown running and the man continues speaking about fitness tips.', 'is now seen riding beside the cyclist and taking pictures as well.', 'is then seen riding in on a horse with another man and they start riding together across the track.']",2,2.0,1,False
A runner is running on a track in front of a crowd of people. a man,"['is shown talking to the camera.', 'is not running when he jumps into a sand pit.', 'gives a brief introduction before continuing and competing against the man in black.', 'is throwing a ball for his dog to catch.']",2,2.0,0,False
Runners are running down a track with crowds on both sides and one of the runners stumbles. Another runner is shown and a man is shown talking to the camera. a runner,"['is crawling across a finish line while other runners are running through the finish line.', 'is walking through a huge forest and ends up climbing up the aplus over a fence and crashing into other person who subsequently falls too.', 'triumphant throws up his arms and walks off alone.', 'is shown again multiple times.']",2,2.0,0,False
The distressed runner is carried away. Runners in distress are shown. A man is talking to the camera. various runners,"['arrive from various countries.', 'are shown in distress and talking to the camera.', 'came into the camera.', 'are shown putting on before a competition.']",3,3.0,1,False
A person is seen standing off in the distance with another standing around a hole. the person,"['then pitches a ball down a long slide and walks away looking triumphant.', 'then lights a match and starts throwing the wood to the other.', 'uses a fishing pole on the hole and attempts to pull out a fish.', 'then throws a ball down the snow and another person stands on a ladder and catches the ball.']",2,2.0,2,True
A cooker talks in a kitchen and shows the inside of a sharpener knife that has discs inside. then,"[', the cooker put the discs in a tray made of zesty and sliced them on each side of a chopped banana, then slice them and add them to the lemon slice and add a glass of lemonade.', ', the man puts a knife in the sharpener knife to sharpen.', ', the cooker add black ingredient and block.', ', the cooker prods the discs to make some dough inside while demonstrating while painted the floor.']",2,2.0,1,False
"A cooker talks in a kitchen and shows the inside of a sharpener knife that has discs inside. Then, the man puts a knife in the sharpener knife to sharpen. after","[', the man then paints the knife with the discs.', ', the man measures the sharpener and cut the discs on its knife, then sews the discs and carve them.', ', the man wash and dry the knife.', ', he cuts a slice in two and put them in a pan.']",3,3.0,2,False
A pile of trees are shown blowing outside on a cobblestone path outside of a building. as the leaves,"['continue to blow a young boy walks into the scene clearing the path with his leaf blower.', 'fall, others are shown as well.', 'blow, flour is poured into a pan and laid out.', 'fall, a large dog wearing a blue cape covers his face.']",2,2.0,0,False
A man does a barbecue in a yard while singing with people showing drinks in cans and cups. Then people walk to a bar and sing inside drinking beer. Women serves drinks from a fountain. a man,"['talks on front a microphone and people continue singing and showing beer.', 'films the men drinking beers through a can and eat.', 'then weld and a bartender gives an alcoholic beverage to the worker.', 'gives a kiss to a man and then look at a table a woman is using, then a woman shows something white on an tin.']",2,2.0,0,False
Women serves drinks from a fountain. A man talks on front a microphone and people continue singing and showing beer. then,"[', people are again singing, drinking and dancing outdoors.', "", people play soccer, ripping each other's hair."", ', people sit and play foosball and are shown during the show.', ', two men fight sand with an accordion while a man help him pretend.']",2,2.0,0,False
There are people standing on a frozen body of water and are looking into a small hole that has a fishing wire in it and they watch it as it bobs up and down. the standing man,"['gets a brush that is attached to a pole and starts to move and gets a zip line out of that hole.', 'pulls the pole and wire up higher and the man kneeling on the ice pulls the fish out of the ice water and puts it onto the ice.', 'in red shirt starts to swing on the line and tries hard to get it to catch something and pulls on the wire several times and hangs from it like a seal.', 'is on the floating device and is swimming deep under the water, digging around with the pole, while spectators are standing nearby and he extends the fishing wire up to the hole he made before getting pulled under.']",2,2.0,1,False
The standing man pulls the pole and wire up higher and the man kneeling on the ice pulls the fish out of the ice water and puts it onto the ice. another man,"['in three suits throws the fish down the lake onto the water while the other man at the lower depth touches the fish.', ""lays out the fish on the ice while the audience can't make out a face from their turn."", 'is then kneeling on the ice and the men fly up and fly as far as possible.', 'takes a picture of the fish, the kneeling man unhooks it and the standing man picks it up, holds it by its gills and poses with it.']",3,3.0,3,True
Some boys are in the pools playing with volleyballs. there,"['is a boy carrying a metal ball and a black net on the back of his back.', 'is a man in a blue suit standing in front of them with a thick rope around his neck.', 'is a large swimming team swimming and throwing the ball around to their team mates, scoring.', 'is a game going on called soccer being played.']",2,2.0,2,True
A young man sits on a bed. the man,"['then wipes his face.', 'gets up and walks towards the camera.', 'lifts a shoe to his mouth.', 'starts playing an acoustic guitar.']",2,2.0,3,False
"Two men do maneuvers on a canoe pivoting the canoe helping with the paddlers. Then, the men pivot the canoe away from the bow paddlers while paddling fast the oars. after","[', one man misses the paddle while paddling.', ', a man sits and maneuver the canoe while other men sit.', ', the men slides the canoe forward using the oars to advance.', ', a man performs different zumba moves in different circumstances.']",2,2.0,2,True
"Then, the men pivot the canoe away from the bow paddlers while paddling fast the oars. After, the men slides the canoe forward using the oars to advance. next","[', the men flip the canoe and stops at the bow paddlers.', ', the men turn in the air, then they followed the bow paddlers.', ', the men throw the canoe into the water, while one of them holds the paddle with his right hand.', ', the men sail on the river until arrive to the bank of the river.']",3,3.0,3,True
People are standing on a hill of snow. people,"['are working inside a building.', 'are sitting in buckets on a blanket on the hill.', 'are shoveling snow from the foot of the hill.', 'are snowboarding down a hill of snow.']",2,2.0,3,False
People are standing on a hill of snow. People are snowboarding down a hill of snow. people,"['are pouring snowballs into tubes as they go down the hill.', 'are skiing down a roof of a house.', 'are skiing down a hill.', 'are standing on a hill holding stick.']",2,2.0,2,True
People are standing on a hill of snow. People are snowboarding down a hill of snow. People are skiing down a hill. the skiiers,"['are skiing down a snowy hill.', 'stop at the bottom and talk.', 'are holding on to ladders.', 'comes to a stop on a hill of snow.']",2,2.0,1,False
"A man in an outdoor basketball court explains how to do layup drills with both arms, over hand, underhand, right and left hand layup with two steps. he","['then demonstrates reading what, by how, you can do the layup over and under hand move with your hands.', 'then goes to the hash marks on the court and shows various variations of a layup from various distances and how to do the drills for practice.', 'explains about techniques to correct your back and legs rotation on the course and game.', 'shows the components of gym holing, how to use the constant need for exercise to renew strength and safety, and explains how to stand before parti balanced positions as the man demonstrates proper use of such suspension.']",2,2.0,1,False
He then goes to the hash marks on the court and shows various variations of a layup from various distances and how to do the drills for practice. he,"['shows how to put a hole in a wall using a drill.', 'then comes back to the camera and explains what he did.', 'once again changes course and takes a break before continuing to talk to the camera.', 'explains this one more time as he walks towards the game area.']",3,3.0,1,False
The man in brown shirt is standing next to a pile of tennis ball while he is talking to the camera. he,"['walked along a beach, talking with people, trying to court a ball.', 'started hitting the ball with his racket on his gloved hand.', ""pulled out two tennis rackets and toss one to the man and the other's dropped the racket in the air."", 'played tennis ball with another person.']",2,2.0,3,False
The man in brown shirt is standing next to a pile of tennis ball while he is talking to the camera. He played tennis ball with another person. the man in purple shirt,"['fell on the ground, the man put the ball down, pull the ball and set it on the ground, he ball fell, but remain upright.', 'finally dressed in a black shirt walked over and joined the men talking about the tennis racket.', 'is playing racket ball while talking to the camera.', 'serve the ball while the black man hit the ball back.']",2,2.0,3,False
A group of people are sitting in a sauna fully clothed. One guy stands up with a violin. The guy begins playing the violin and dancing. the guy,"['kicks his shoe off while dancing.', 'demonstrates how to cut the strings with the violin.', 'plays behind a camera.', 'finishes and gets up.']",3,3.0,0,False
One guy stands up with a violin. The guy begins playing the violin and dancing. The guy kicks his shoe off while dancing. the guy,"['resumes playing the violin.', 'stops playing and drops the violin.', 'sits down and plays the violin.', 'taps his shoe while playing the violin.']",3,3.0,2,False
The harmonica is held up and shown. a person,"['holds a harmonica between his hands a plays a song.', 'is flying through the sky.', 'runs up and grabs the guitar, then begins strumming.', 'is strumming an electric guitar.']",2,2.0,0,False
The harmonica is held up and shown. A person holds a harmonica between his hands a plays a song. the person,"['plays a painting on front a chair.', 'finishes the song and holds up the harmonica.', 'takes the harmonica out of their mouth and begins playing the piece.', 'folds the the harmonica between their legs.']",2,2.0,1,False
A young man plays the violin on a sidewalk for people passing by in downtown area. two students,"['of swimming are in the swimming pool watching him play the violin.', 'play the violin on front people who pass by in street, looking at the violin.', 'are playing drums in a park while other people walk past on sidewalk.', 'walk by behind the musician while he plays.']",2,2.0,3,False
The camera zooms in to show the car's front right wheel. The camera zooms out to show the man spraying the car with soap. the camera,"['zooms in to the driver side wheel and mimics it.', 'shows the man cleaning the car with the brooms.', 'zooms in again to show the soap running down the back of the car, then the camera moves to show the left side of the car.', 'zooms back out to show the well laid tires.']",3,3.0,2,False
"The camera zooms in again to show the soap running down the back of the car, then the camera moves to show the left side of the car. then two men","['appear and one stands next to the car and the other follows behind.', 'in the background release, spray paint, cloth, and long sleeves from a car cover.', 'spray water on the car to wash the soap off.', 'are shown standing next to a woman with fish on a wheel, laughing.']",2,2.0,2,True
A woman in an orange shirt is sitting on an exercise machine. she,"['gets on the machine and starts riding it.', 'engages in some form of mount.', 'begins working out on the exercise machine.', 'is using a dodgeball machine.']",2,2.0,2,True
A person hangs onto the handles of a kite flying overhead. the kite,"['is flying in the air waving to the camera.', 'takes off on a bright course.', 'falls as the wind lessens.', 'moves away as the man is pushed back up by the water.']",2,2.0,2,True
People are rowing down a body of water. a guy,"['uses a big paddle to pull people that fall.', 'rinses his face with water from the body of water.', 'is standing on a rowing machine.', 'falls out of his back.']",2,2.0,1,False
A graphic introduces the hand car wash video. the car,"['washes persons hands and wipes them with a blue cloth.', 'is washed first gently with soap.', 'washes game is displayed.', 'washes and a man wearing a blue shirt speaks to the camera.']",2,2.0,1,False
A graphic introduces the hand car wash video. The car is washed first gently with soap. next,"['is a clean car wash video.', ', two cars slowly drive by.', ', the tires are soaped and washed thoroughly.', ', it is shown from behind.']",2,2.0,2,True
"Next, the tires are soaped and washed thoroughly. After that, the car's engine is steam cleaned. a final spot free rinse","['is applied and the car is dried.', 'is shown and a young female is sucking on a cigarette.', 'is taken from under the hood.', 'washer is applied and the wash sheet is spread out on the floor.']",2,2.0,0,False
A woman is seen putting makeup on her face and leads into several pictures of makeup. Many more pictures of products are shown with text across the screen. more pictures of products,"['are shown on the screen leads into a woman putting makeup on herself.', 'are shown and ends with the camera shining off into the distance and the woman walking away.', 'are shown and ends with a woman hula hooping with herself.', 'are shown that end with more text and a woman pushing away makeup.']",3,3.0,3,True
There is a woman eating ice cream from a tub and talking to the camera man. and he,"['tells her about some sticky potatoes and she eats them also.', 'tries to look into the tub, but she pulls it away.', 'is gone doing this all with a in a getting ice cream, while a man else with a stick is also eating from a tub and eating ice cream.', 'is holding a baby zumba as they begin dancing around twirling their legs and dancing in tight formation.']",2,2.0,1,False
"There is a woman eating ice cream from a tub and talking to the camera man. And he tries to look into the tub, but she pulls it away. the camera person","['continues talking to the social media to find a rich husband in that world.', 'is sitting in the bushes watching the woman.', 'sits down to continue talking to the woman.', 'stops at a jar of liquid in the sink.']",3,3.0,2,False
A man is shown standing in front of a blue background as many harmonicas are shown and he starts playing them. He is then shown speaking into the camera and going into detail with regards to the products features. he,"['continues talking about the machine while smoking a cigarette in front of the camera.', 'continues playing the stereo while detail is shown on the side as the scenes continue to pan in focus and ends with a blow by blow image.', 'shows off how many he has in his coat and continues talking.', 'is 6\'6 "" and continues to play with the device throughout the video as well as cutting it back to a man playing polls.']",3,3.0,2,False
A violinist is playing the violin in a music room. she,"['adjusts the violin under her chin as she reads the music.', 'stops playing the violin and starts to sit up.', 'takes a cloth in her hand and prints the sheet music.', 'explains the song she is about to play.']",2,2.0,0,False
A woman in a suit is talking to a camera. a woman,"['is putting contact lenses into her eyes.', 'takes an earring into her nostril.', 'puts on hair gel and brushes on her face.', 'is giving a tattoo to a man on a bed.']",2,2.0,0,False
A woman in a suit is talking to a camera. A woman is putting contact lenses into her eyes. contact lenses,"['are shown inside a case onto her nose, inside and outside.', 'are shown on a hand.', 'are being put into elongated pupil holes.', 'are made and put in.']",2,2.0,1,False
A crowd watches as several runners in a race jog past. they all,"['are interviewed by microphones outside.', 'stop and change positions as the race starts.', 'keep jogging, coming in at the end of the race.', 'fall down as they attempt to make the jump.']",2,2.0,2,True
A small child seated at a table eats ice cream with a spoon while people walk by in the background. a pair of adult hands,"['somebody else time.', 'briefly enter the camera frame in the foreground.', 'them a carton of milk, estes laughs and their mom feeds the boy.', 'him the ice cream cone as the child claps.']",2,2.0,1,False
A small child seated at a table eats ice cream with a spoon while people walk by in the background. A pair of adult hands briefly enter the camera frame in the foreground. the child,"['inserts her spoon into her ice cream container on the table.', 'departs from the camera frame, holding a spoon and shakes it in the air.', 'lifts the spoon without touching the liquid on the spoon.', 'eats with gusto while dancing and smiling to the camera.']",2,2.0,0,False
There's a woman with red colored hair wearing a black tank top and printed black tights skating on roller blades through the streets of a city. the streets,"['showed various advertisements advertised for skate skating.', 'are covered hip hop and dressed in purple and red leotards as the individual rhythmically spins around.', 'are filled with crowds, people and cars, and she is wearing a white and orange outfit.', ""don't have any cars but people are riding bikes or skateboarding.""]",2,2.0,3,False
There's a woman with red colored hair wearing a black tank top and printed black tights skating on roller blades through the streets of a city. The streets don't have any cars but people are riding bikes or skateboarding. the woman,"['walks past teens riding bmx bikes.', 'on the skateboards takes one final turn and then climbs the stairs of a building.', 'stops skateboarding and gets out of the skate park and opens a door behind her and takes a cigarette out of her purse.', 'swiftly skates through the crowded streets as she passes by several tourists walking leisurely.']",3,3.0,3,True
"The bikers are biking on the ramp, while on the starting line the group of bikers are in positioned. The small fence was put down the the bikers went bike racing over the big ramps. the spectators","['are on the side of the tracks.', 'flowed around the ends of the ramp, while the people observe and applaud.', 'all congratulated the bikers onto the racetrack win.', 'are in the crowd so the bike races is continued.']",2,2.0,0,False
A man is kneeling on the ice with another beside hide pulling string out of a hole. they,"['then open the hole with a rod and let the ice out into the ocean.', 'use the string to create a sled as they begin sledding through the streets of paris.', 'continue to pull the string while the man beside him grabs a hook.', 'march the sled back and forth creating holes as they go.']",2,2.0,2,True
They continue to pull the string while the man beside him grabs a hook. He places the hook near the hole but the man grabs a fish on a string. the fish,"['fizzles and the man drops the hook.', 'splashes into the hole bigger and bigger as the others continue to pull the string one by one.', 'flops around and the man grabs the fish and holds him up.', 'crawls out and the man catches it.']",3,3.0,2,False
A group of people wearing swim caps move around a pool and toss a ball around with a man on the sides waving a flag. they,"['play a game of water polo and throw the ball around to each other.', 'dive backward into the pool causing it to crest and swim to the edge of the pool.', 'continue to throw the object around while holding the hold the fish.', 'continue playing with one another in the water and join stand by to watch the game.']",2,2.0,0,False
A group of people wearing swim caps move around a pool and toss a ball around with a man on the sides waving a flag. They play a game of water polo and throw the ball around to each other. one,"['throws the ball into the net and causes the people on the side to jump and cheer.', 'person wins the game knocking the other one into the water.', 'person keeps score and pretends to make a goal.', 'jumps through the net and makes it all the way to the other side.']",2,2.0,0,False
We see an image and a title card. We see a man playing basketball. The shot he made is seen in reverse. we,"['see a title and the man appears, shirtless.', 'see a gym with teenagers shooting basketball.', 'see a stick in the finished basket.', 'see the man make his shot and see a title card.']",3,3.0,1,False
We see a title card on black. A man is shooting basketball in a gym. We see a man dunk the ball twice. we,"['see the ending title card on black.', 'see a man flip and throw the ball.', 'see man pull back the cup and drop a dart down the grass.', 'see a yellow screen and title screen.']",3,3.0,0,False
A woman in a dress holding a violin addresses an audience. The woman plays the violin as other musicians look on. the woman,"['finishes playing and sits back.', 'finishes playing directly and the audience applauds.', 'finishes her playing and everyone applauds.', 'pauses to face the audience.']",3,3.0,2,False
A boy skateboard on a road jumping and flipping the skateboard in the street. a skateboard,"['leans on a tree.', 'lands on the road where construction workers are spraying it down, and a boy with sunglasses runs towards the skateboard like a robot.', 'is riding on the road on its belly.', 'is two of the boys skateboard together.']",2,2.0,0,False
A boy skateboard on a road jumping and flipping the skateboard in the street. A skateboard leans on a tree. then,"[', the boy slides on the street with his skateboard sticking in the air.', ', gopro jumps, then skateboard on a road.', ', the boy rides on the skateboard with turned legs.', ', the boy skateboard on small ramps and then continues skateboarding in the street.']",2,2.0,3,False
A girl is seen laying on a table with a man piercing her belly button below her. the girl,"['laughs at the camera while holding a can of herself and the man.', 'holds up a bottle of fluid and puts it on an iv.', ""under the belly's cycle begins to milk the tube from the bottle that is in her stomach and pans over to the man piercing her belly button."", 'screams in pain and the man finishes her piercing while she looks to the camera.']",2,2.0,3,False
A young man is washing clothes inside a bathroom sink as he talks to the camera. initially he,"['starts to wash the clothes with both hands.', 'shows several different ways to clean a sink during a wash and is seen staring into the camera.', 'is demonstrating using two hoses to wash the clothes as he will talk to the camera.', 'is going to his locker but resumes washing the shirt.']",3,3.0,0,False
A young man is washing clothes inside a bathroom sink as he talks to the camera. Initially he starts to wash the clothes with both hands. afterwards he,"['adds more soap using two different bottles to the sink.', 'washes the other clothes in the sink and several more people walk by.', 'shows his face by grimacing due to the stiff air stream and looks in the mirror to change something for his face.', 'goes back to using his hands to wash the clothes gradually.']",3,3.0,0,False
Initially he starts to wash the clothes with both hands. Afterwards he adds more soap using two different bottles to the sink. subsequently he,"['keeps washing the clothes as he talks to the camera.', 'adds more soap to the washing machine and then proceeds to swirl and rinse the clothes.', 'ends by miming drinking the water in the sink.', 'grabs fabric to dry the clothes and shows how they fit him comfortably.']",3,3.0,0,False
A man touches his faces and waves. the man,"['motions for someone in a suit to come and gray their hair.', 'in black puts a medal medal around his neck.', 'walks a mower across very tall growing grass.', 'runs and claps his hands together.']",3,3.0,2,False
We see the title introducing us to jesse. jesse the dog,"['owner shows us how he walks and how he breathes.', 'runs and catches frisbee.', 'runs in circles where the dog is his mate.', 'is shown from a shampoo advertisement one last time.']",3,3.0,1,False
We see the title introducing us to jesse. Jesse the dog runs and catches frisbee. we,"['see an opening title screen.', 'see a guy hold a blue frisbee in the air and tell that the dog has a pink frisbee and we see its pink feet.', 'see jesse close up in the camera.', 'see a violinist doing a piano clip.']",2,2.0,2,True
We see the title introducing us to jesse. Jesse the dog runs and catches frisbee. We see jesse close up in the camera. jesse,"['gives instructions on how to clean a window in a home.', 'is running around catching the frisbee the lady throws.', 'throws the frisbee and a dog catches it.', 'gives us the dog and we see the ending title screen.']",3,3.0,1,False
Jesse the dog runs and catches frisbee. We see jesse close up in the camera. Jesse is running around catching the frisbee the lady throws. we,"['see a fish landing into the water.', 'see a house in the distance and on the left.', 'see the ground in a white screen.', 'see five still shots of jesse jumping in the air.']",3,3.0,3,True
Jesse is running around catching the frisbee the lady throws. We see five still shots of jesse jumping in the air. jesse,"['continues to run around with his frisbee.', 'is then shown jumping again and we see the men giving each other high fives.', 'kicks after the dog while the lady helps.', 'immediately shits in pain while having a hard time catching the frisbee.']",3,3.0,0,False
A first person view is seen of a man riding a riding lawn mower. he,"['takes turns quickly, mowing the lawn.', 'creates a large puddle of water and a high rush of water around him as he heads back and forth back and forth.', 'moves all around while there is a crowd watching.', 'talks about how to properly ride an object while another man climbs up on the back of him.']",2,2.0,0,False
"A first person view is seen of a man riding a riding lawn mower. He takes turns quickly, mowing the lawn. he","['continues until the entire yard is mown.', 'never stops, trampling the grass and clipping it back.', 'moves back and fourth doing several other tasks while looking to the camera.', 'backs up slowly to cut the lawn.']",3,3.0,0,False
. a colorful intro with a lot of flashing words,"[', leads into a dirt track.', 'flash across the screen along with a logo and a banner with foreign language written on it.', 'appears giving a description of the video.', 'it says as follows.']",2,2.0,1,False
A colorful intro with a lot of flashing words flash across the screen along with a logo and a banner with foreign language written on it. a woman dressed in an orange and red dress and scarf,"['is sitting in front of a small sketched machine that is beginning to cook something and holds an egg over it that she adds onto the plate.', 'is standing and talking has she hold white paper in her hands.', 'is giving a video about shredded potato slicer ® treats and nutritious makeberry pudding.', 'is standing with a muffin and a small bowl of frnt and poke holes of the frnt, putting the frrt under the muffin before eating it.']",2,2.0,1,False
The woman from before who is dressed in an orange and red dress appears again and is still holding the white paper as she talks. flashing words,"['appear on the screen announcing it is time to start as the woman speaks again.', 'appear after the woman is talking and continues to the end.', 'at the bottom come back at her and she puts the white paper in the at the bottom and makes an x below it for a while.', 'appear on the screen and they say "" curt\'s theme comedy "" enacted attached to a fedex limit tape.']",2,2.0,1,False
A girl is riding on a yellow riding lawn mower on a very large yard filled with green grass. when the girl,"['makes it to the end of the lawn, she stops, takes a deep breath, gets off her horse and walks away.', 'stops, she is standing in front of an able to reach yellow dirt path to prepare her destination.', 'reaches the end of the yard she makes a turn and drives up in the same direction she just came from.', 'reach the end of the yard, she looked around and started to turn around and walk back to the beginning.']",2,2.0,2,True
When the girl reaches the end of the yard she makes a turn and drives up in the same direction she just came from. when she,"['reaches the end, she slows down and goes through the washer and dryer area that is lined up before she pulls a spare tire off of the trunk of the car and puts the tire back on.', 'makes a turn she goes up arm high and lands inside the field.', ""reaches that end, she makes a turn but it's too tight and she reverses a little."", 'reaches the end of the yard she jumps off the back of the truck, completes a triple jump on the wooden stairs of the backstop and springs back down and even does a 360 flip before jumping off again.']",2,2.0,2,True
The video starts with several people playing shuffleboard on a shuffleboard court. one person,"['wins and knocks the other down.', 'has to jump down onto the shuffleboard to keep from tumbling down.', 'loses and has to run after the puck and end up tossing it off and the game continuing throughout.', 'makes a shot with a black puck.']",2,2.0,3,False
One person makes a shot with a black puck. The next person makes a shot with a yellow puck. the people,"['continue to alternate shots between a yellow and a black puck.', 'are in their capsule marching down the track.', 'in the sand are taking pictures of the competition.', 'take turns as they volleys the puck around in the air.']",3,3.0,0,False
"One of the swimmers is underwater, trying to reach the ball. He throws the ball across to another swimmer who catches the ball. two swimmers","['advance on the beach, trying to catch the balls.', 'are outside, working out as they of the group of swimmers.', 'are under water trying to reach the ball.', 'are together in a diving pool, putting on mask.']",2,2.0,2,True
Two swimmers are under water trying to reach the ball. They pass the ball around as they swim through the water. then the swimmers,"['are in the pool again.', 'are shown inside a black gym swimming.', 'swim their way up and get out of the pool while some other swimmers are still inside the pool.', 'head towards the ball.']",2,2.0,2,True
A knife is put into a sharpener and moved back and forth and used on a circular sharpener. a pair of scissors,"['is sharpened on the sharpener.', 'is scraped away and then covered with a paper.', 'is used and used on trimming a cheek.', 'are placed into a glass of liquid and cut along skin.']",2,2.0,0,False
A knife is put into a sharpener and moved back and forth and used on a circular sharpener. A pair of scissors is sharpened on the sharpener. the scissors,"['bend and glide over scales.', 'then cuts down the back of the hand of the person wiping and dressed in white suit.', 'cut a purple towel and a piece of paper.', 'are began cutting smooth lines into the discs of the discs as they are placed into the bowl, the edges.']",3,3.0,2,False
A woman talks to the camera while bathing a baby in the bathtub. The woman demonstrates a small scrubbing pad to the camera. the woman,"['takes a sponge and scrubs an arm using the sponge.', 'wipes down the baby with the pad, then continues rinsing the sink.', 'uses the pad on the baby.', ""places lotion on the baby's hands and speak to the camera.""]",2,2.0,2,True
"A little girl sled in an inflatable boat hold to a string on front a man, suddenly she falls in a hollow. People carry sled boats and the little girl is in a sled boat. after a group of people","['sled do down the hill until meet other persons.', 'sled sides a lake of water on horses next to a bridge of boats.', 'sled walking in a city square, between other people followed by all running around.', 'sled canoes together, then other people sled in the lake.']",3,3.0,0,False
Several men are seen hosting a news segment that leads into clips of people playing a game together and arguing with one another. more shots of people playing,"['held up are shown with several shots stopping in the end and showing up in the end a winner.', 'in various venues are shown as well as laying around while the owners cheer all the while more footage iii showing them playing were shown as well.', 'long jump are shown as well as several presentations give a brief description of the game and leads into people scoring goals and all laughing together.', 'are shown as well as people celebrating and walking away.']",2,2.0,3,False
Several men are seen hosting a news segment that leads into clips of people playing a game together and arguing with one another. More shots of people playing are shown as well as people celebrating and walking away. more shots,"['are shown of people dancing with one another and once again the same shots are shown in slow motion.', 'of people playing are shown while more paper towels are passed all around.', 'are shown of the hosts speaking to one another and people hitting the ball and walking away.', 'are shown of people running around the land as well as running onto a field with their hands up.']",3,3.0,2,False
A girl is shown washing and scrubbing her face several times while speaking into the camera. she,"['then rides a bike down the hill and gets her hair dried.', 'takes the lip stick out of her mouth while in the bathroom and begins brushing her teeth while still speaking into the camera.', 'gets her mascara out and then applies it to her face.', 'finishes by turning on the faucet and rinsing water through her face.']",2,2.0,3,False
The man pretents to time himself and uses the screwdriver tool to pierce a hole in a full beer can that sprays some of its contents. the man,"['breaks open the beer can and throws it as far as he possibly can before a backup customer proceeds.', 'holds up the can with the hole facing upwards.', 'grabs a paper towel and wipes off a side yard using the strip to wipe down the frame.', 'removes the top seven screws of the can, lifts the lid, and takes a swig, exhales profusely.']",2,2.0,1,False
The man pretents to time himself and uses the screwdriver tool to pierce a hole in a full beer can that sprays some of its contents. The man holds up the can with the hole facing upwards. the man,"['wipes down the empty beer can.', 'then puts the can down, twists the cap off and pours the alcohol into a cup in front of him.', 'drinks the contents of the beer can from the hole after opening the top.', 'finishes by set the can down and shows off the spray can.']",3,3.0,2,False
